danceability;energy;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;id;duration_ms
0.754;0.896;-4.184;0.0842;0.0541;0.0;0.0554;0.714;98.012;2G6x5MCndBRioc5CiMSDMx;187190
0.676;0.534;-6.901;0.0831;0.0594;8.59e-06;0.256;0.156;145.082;1q9bLSeIlGf2xBvbOkp2Wr;338413
0.616;0.559;-7.292;0.0771;0.167;5.61e-06;0.0644;0.333;147.946;46AJKQZ9C5KptlPVyBjjBs;218373
0.619;0.704;-4.154;0.0572;0.266;0.0;0.106;0.394;127.982;1VHH15YtVrrjyo5INccHOt;247160
0.704;0.532;-7.534;0.049;0.364;0.0;0.0972;0.333;115.141;6MI7tGgwmvDTJBKjz8FKnj;289173
0.705;0.609;-5.728;0.0729;0.694;0.0;0.234;0.718;140.058;4uhvMW7ly7tJil31YYscAN;199993
0.908;0.621;-6.638;0.102;0.000282;5.39e-05;0.0958;0.421;150.011;7KXjTSCq5nL1LoYtL7XAwS;177000
0.744;0.524;-7.452;0.21;0.139;0.0;0.392;0.606;93.691;5DBmXF7QO43Cuy9yqva116;278893
0.715;0.605;-5.128;0.0428;0.239;1.41e-05;0.189;0.454;122.956;72gv4zhNvRVdQA0eOenCal;212733
0.66;0.539;-5.947;0.324;0.0534;0.0;0.222;0.307;109.318;65rRB2mspD309xE6YimZTl;293613
0.776;0.843;-5.464;0.106;0.267;0.0;0.071;0.449;97.975;0z5xk3m3oRotHSx4OBPi8D;216238
0.689;0.812;-3.931;0.0313;0.00654;0.0;0.295;0.367;131.985;6qBoGwWaCo60MnCjIBanEC;214310
0.671;0.781;-4.726;0.176;0.00886;1.93e-06;0.173;0.58;124.071;6jUYSFNDHWvtrnJcKNyksN;227893
0.699;0.719;-6.44;0.128;0.0595;0.00456;0.161;0.354;119.93;7F7hIN7STbxevaC4kII8Ux;211547
0.359;0.66;-6.11;0.0452;0.0306;0.096;0.186;0.103;154.853;6PvU77TNPrmBD3OYvJDSXo;224221
0.702;0.914;-3.197;0.0507;0.0271;5.97e-05;0.259;0.623;121.994;6C6MLXm77V9VH0v27oJRak;191311
0.608;0.91;-3.692;0.0869;0.102;0.0;0.384;0.773;101.905;5WytJMdICvcrJF6JY0W4pl;215548
0.833;0.434;-8.795;0.431;0.0102;0.0219;0.165;0.281;150.062;0VgkVdmE4gld66l8iyGjgx;204600
0.678;0.56;-6.06;0.0533;0.136;0.000469;0.114;0.147;93.129;5DTBkAANRc9K2B2uZ9aVCU;215400
0.696;0.817;-3.862;0.109;0.075;0.0;0.187;0.782;98.064;6kex4EBAj0WHXDKZMEJaaF;216409
0.804;0.718;-5.551;0.111;0.272;1.58e-05;0.145;0.598;97.987;6YLtZNcayG9lmvUn906xsp;220040
0.617;0.635;-6.769;0.0317;0.0498;1.44e-05;0.164;0.446;103.019;6RUKPb4LETWmmr3iAEQktW;247160
0.792;0.776;-4.575;0.0531;0.271;1.47e-05;0.406;0.526;111.958;3TVpk6F6UTLG6uhAxbdUWm;195678
0.711;0.877;-4.127;0.0489;0.0258;0.0;0.152;0.967;128.036;0mj07aASkf2RYZR1QQ5k7l;168449
0.612;0.9;-5.852;0.0875;0.0188;0.00181;0.377;0.454;129.9;1RPMDcIljymdp7dSgTfhls;255507
0.616;0.669;-5.989;0.0475;0.589;6.55e-06;0.111;0.358;127.874;0O2nxouygWlAVxHZPw3YCW;214107
0.681;0.645;-7.525;0.034;0.0131;0.000764;0.1;0.914;125.015;7DNUxxMdLLnAwUiWm2P9V6;241347
0.536;0.831;-6.311;0.0453;0.0207;0.0;0.0794;0.773;136.33;3As0v0OzE3qjsnEKI8phHZ;213307
0.66;0.869;-4.572;0.0519;0.0331;0.0;0.84;0.778;130.051;2V2wTsXn6clpbtNYsCLnO2;200425
0.67;0.762;-5.328;0.0503;0.123;0.0;0.317;0.472;97.959;595VInLskiR7Cz2f6BTMgT;211018
0.657;0.832;-4.787;0.167;0.051;0.0;0.157;0.663;99.974;4AOWlVNCZZwS3iKJDNlqqF;186220
0.736;0.842;-4.418;0.0432;0.00209;0.00679;0.0659;0.607;103.016;7KHixMcZqOwQ1Q2svkO4la;209874
0.626;0.772;-5.797;0.0534;0.058;0.0;0.109;0.621;128.069;1ZIfhYiIWAHIDGFELBau6x;218829
0.647;0.781;-4.428;0.0418;0.162;0.0;0.141;0.276;139.97;7p6i6Jgh3WUYmmhdiVlyhl;227839
0.645;0.783;-5.412;0.164;0.182;0.0;0.16;0.631;91.084;5qRCsAyI0Hi380917HcEZQ;192094
0.592;0.738;-7.252;0.0581;0.0604;0.0;0.473;0.606;97.067;3T1QBIeRRaAFAqcPgZg37l;219563
0.429;0.535;-6.873;0.0898;0.287;9.62e-06;0.0985;0.203;83.092;3mH4rqLgonRtC9CtVeXA1a;220930
0.957;0.64;-4.588;0.152;0.0899;0.0333;0.203;0.805;111.986;0S4L6NE73zybaDIZm9WL4j;188333
0.833;0.671;-5.052;0.0414;0.0202;0.0189;0.0313;0.974;113.033;3f3b8xQYDI0mf8fJaAkNZB;191464
0.642;0.613;-6.453;0.0335;0.0247;5.85e-06;0.33;0.427;115.986;5mwei8E7EL1NoWVBxJiieZ;227510
0.67;0.585;-4.861;0.0354;0.107;1.11e-06;0.131;0.447;110.03;7i2DJ88J7jQ8K7zqFX2fW8;214802
0.77;0.477;-10.972;0.0802;0.749;0.208;0.166;0.248;106.128;0j8zLbIueSkVqB3Tl6PsjA;229573
0.476;0.695;-6.837;0.163;0.0401;0.0;0.0682;0.615;200.167;2C3dOmuQnOb28WVPvIToWQ;187940
0.554;0.779;-3.905;0.0466;0.159;2.7e-06;0.117;0.209;79.979;1CpCIb8zybdjskLQRL6rEC;286880
0.667;0.648;-6.398;0.0626;0.0235;1.52e-05;0.0427;0.589;95.031;4uoumbAMEMaKdtiv763jKz;172893
0.741;0.667;-5.445;0.134;0.0575;0.0;0.106;0.595;112.956;1louJpMmzEicAn7lzDalPW;223504
0.539;0.889;-2.416;0.0531;0.0246;0.0;0.233;0.614;169.979;4I5JjW4KpDiC7kJBpCmxhH;198480
0.712;0.743;-3.462;0.0627;0.0852;4.16e-06;0.106;0.361;104.008;3uEu7hcvgrSOrgnMxzqugh;171960
0.469;0.505;-6.04;0.0319;0.000503;7.12e-06;0.12;0.381;96.946;7duDdVRRXN0Zf6zHYSL1Wr;222966
0.618;0.717;-5.738;0.318;0.00256;0.0;0.625;0.603;190.05;5NQbUaeTEOGdD6hHcre0dZ;196693
0.724;0.438;-6.774;0.0419;0.0962;0.0;0.146;0.588;94.576;6voO8ZG9WTBG6ALLtzTZB5;173253
0.554;0.768;-5.812;0.127;0.0126;7.13e-06;0.122;0.324;99.679;3EofjRgUI1WrzqqtLb8NoF;215107
0.388;0.807;-9.283;0.159;0.877;7.51e-05;0.454;0.347;96.634;35k5ePiDMMdacA7jIF9RFY;64093
0.505;0.611;-5.976;0.0648;0.826;0.0;0.108;0.176;85.944;0URaKGzNTtzKRtsJN1RkA9;210507
0.78;0.575;-5.628;0.139;0.106;0.0;0.129;0.273;81.502;0SGkqnVQo9KPytSri1H6cF;222360
0.482;0.781;-5.334;0.411;0.629;2.87e-06;0.413;0.336;57.967;1MksGqIztTT6M9R1ErKVs8;325840
0.747;0.704;-6.743;0.0986;0.136;0.0;0.131;0.494;136.936;1jQsKN68yE94tMYml0wHMd;213693
0.812;0.522;-5.287;0.257;0.0433;0.0;0.154;0.38;75.524;0Fv5N0cHBsl4bzCbollCAS;142907
0.63;0.488;-6.652;0.254;0.708;0.0;0.276;0.719;88.696;7yoe9vbbzakNAXwb1UaWLS;89867
0.62;0.609;-8.831;0.145;0.44;0.0;0.115;0.404;142.042;1u0MOgWF1bbylVxpJG2ZjB;271693
0.525;0.804;-6.453;0.25;0.329;0.0;0.228;0.143;125.068;4atJ40xfasjdM9ZF3p07BV;230960
0.472;0.541;-8.513;0.231;0.141;1.21e-06;0.477;0.128;145.12;2pzuU8vLaG8W1P31X65ZP9;242307
0.591;0.756;-8.026;0.143;0.708;0.0;0.332;0.546;82.776;5VlstKgCJPHDIMCQO4jHcQ;225067
0.713;0.664;-7.245;0.264;0.336;0.0;0.231;0.413;136.104;7M62jxrvr7UJdo6DchAFf3;208307
0.779;0.56;-7.564;0.253;0.258;0.0;0.241;0.421;142.032;1r0faljjM2b876iNoaDUh5;287320
0.366;0.639;-7.98;0.101;0.269;0.0;0.29;0.168;83.339;6zpXc7WJ3TqYWb02B6sKyF;292520
0.635;0.866;-4.315;0.0402;0.00411;1.08e-05;0.391;0.254;140.013;2m9fyiIA1ADsjZTG9qcnQI;170861
0.451;0.831;-8.641;0.307;0.0623;0.0;0.185;0.41;176.162;0PKJxo97zXT8oAwl2zFnPh;214120
0.656;0.987;-2.26;0.0353;0.0225;0.388;0.0629;0.554;127.993;2v6nEmqTRR4e1feHi8LLtp;199687
0.673;0.693;-6.592;0.0441;0.00689;0.00438;0.209;0.642;127.979;6hOIcJuFY77j8HPzi82XKe;183093
0.699;0.839;-5.353;0.0481;0.0483;0.655;0.0897;0.264;128.026;0vZCG0H9KhtU7K8MEUVAoV;236706
0.866;0.813;-4.063;0.0554;0.38;0.0;0.0779;0.969;121.998;7JJmb5XwzOO8jgpou264Ml;199440
0.879;0.665;-6.082;0.145;0.164;0.0;0.319;0.672;123.977;4DJORZgsbqnEJ4f4B9TBGV;212573
0.605;0.822;-4.833;0.0438;0.00671;0.134;0.147;0.288;167.997;1zB4vmk8tFRmM9UULNzbLB;187147
0.8;0.795;-5.835;0.0626;0.131;9.02e-05;0.221;0.528;106.031;4rHmKlFRiFzabiVO6e9w2e;227813
0.775;0.904;-4.08;0.0437;0.0271;0.000303;0.06;0.84;130.009;5st5644IlBmKiiRE73UsoZ;219893
0.569;0.805;-4.0;0.0559;0.0407;0.0;0.294;0.653;104.989;7hA7pMp2Vr1OCC4sWYwaMG;175160
0.739;0.614;-12.851;0.0986;0.0324;8.6e-05;0.205;0.356;123.921;22VtF9iFjs7F1YoWmuWRph;190410
0.658;0.762;-3.028;0.0425;0.263;0.0;0.127;0.823;163.864;7hCNBVRhHzcsRAv0TQnOzq;148448
0.575;0.774;-2.17;0.0299;0.00236;0.764;0.109;0.397;126.017;7fyBXxQhMLpzBQeRe7nP7G;210253
0.483;0.787;-5.244;0.102;0.112;0.0;0.257;0.58;122.058;1cG0umU5TKStygKsPFZ9pY;191379
0.544;0.728;-5.358;0.05;0.00264;0.00959;0.427;0.281;174.983;6yraFyhgbavO2amB2lhpfi;292587
0.886;0.967;-0.776;0.142;0.0157;0.389;0.239;0.745;128.1;62feRreeM9ea7i2VHVSKrg;168750
0.671;0.826;-5.766;0.309;0.00718;0.0;0.631;0.774;123.986;4PdJSsESm34djLfBde9Pr2;197648
0.585;0.972;-4.45;0.0534;0.0143;0.0;0.0707;0.585;110.006;7oVEtyuv9NBmnytsCIsY5I;230253
0.741;0.781;-6.887;0.0951;0.0289;0.071;0.0523;0.364;128.004;6FtnnIxBSt7hu0XiNFJ8Uv;286762
0.53;0.968;-4.102;0.0485;0.00976;0.0058;0.317;0.0705;149.975;6gcq7ZVtwdMoeWbIVC2lZs;235926
0.37;0.858;-4.885;0.0545;0.00815;2.12e-05;0.229;0.464;175.077;3UygY7qW2cvG9Llkay6i1i;214947
0.646;0.814;-4.547;0.0433;0.0583;6.42e-05;0.118;0.326;127.978;5zATs59c3mikRxLK6ODE0p;264800
0.642;0.823;-5.717;0.0289;0.00159;0.0;0.0776;0.431;122.977;1i1rNVtxbE7rdFfpHuNq2j;227344
0.834;0.969;-3.383;0.063;0.0558;0.000723;0.0635;0.928;125.985;6E7oFW7xTK6Ghucsq6tMUj;169617
0.788;0.921;-3.21;0.055;0.006;0.00372;0.105;0.551;128.007;6KpwFKnUdpF98NSi81YUdH;228754
0.648;0.812;-7.585;0.0414;0.000329;0.0369;0.0857;0.122;128.178;0NIC4unbe5KZOp1d9T7OaF;250947
0.706;0.728;-3.602;0.0852;0.123;0.0;0.185;0.851;121.017;5vTPxzm4h2bY9rYyVrGEU5;201600
0.799;0.586;-6.735;0.0377;0.162;2.03e-06;0.193;0.549;120.97;61dCUoMCg28qEBzrW6htYM;227833
0.579;0.736;-3.863;0.0527;0.31;0.0;0.198;0.613;127.999;2P4OICZRVAQcYAV2JReRfj;230613
0.603;0.714;-6.009;0.0558;0.0204;0.0888;0.233;0.265;124.994;3h5vVpJ7RlYVWtOG0403bL;369947
0.611;0.844;-5.134;0.178;0.0542;0.00439;0.0483;0.353;193.991;3FHVgWirraiztByoWz0pD7;236147
0.32;0.588;-5.49;0.0449;0.34;0.0;0.112;0.111;131.585;7rc6L3UtM0uvwfpsl07GBL;230425
0.706;0.807;-4.357;0.169;0.0616;0.0;0.754;0.531;128.999;3JNqJPbbS1KhVzStLyxw1h;245747
0.964;0.605;-6.223;0.179;0.0668;7.78e-06;0.214;0.646;129.994;5eqiMMbaeUZ32Q7sS00H35;260240
0.572;0.81;-5.791;0.0558;0.0157;6.53e-06;0.13;0.11;126.052;6PUIzlqotEmPuBfjbwYWOB;214912
0.569;0.804;-4.345;0.0701;0.0142;0.00352;0.392;0.356;127.882;01JeGl8zGqw2OV3llgjbqM;211875
0.707;0.861;-4.225;0.316;0.1;0.0;0.191;0.795;130.021;70Vdd1gx5tn84jkAU31ASv;199480
0.81;0.793;-9.404;0.0403;0.0378;1.77e-06;0.072;0.863;116.05;69kOkLUCkxIZYexIgSG8rq;369627
0.732;0.668;-5.588;0.038;0.00113;2.5e-05;0.0775;0.0792;127.995;78zc6DT7A2ccehmIqef9mT;173871
0.755;0.751;-4.034;0.0748;0.0635;0.0;0.0812;0.491;102.002;5cbgdKzJ09UDiC2iUWsDCk;183587
0.573;0.781;-6.406;0.0555;0.0767;2.64e-05;0.0813;0.343;139.934;1UZOjK1BwmwWU14Erba9CZ;231907
0.708;0.688;-5.388;0.0478;0.0811;0.0;0.146;0.752;140.026;2zWVKlOfppLl96FpttaPrK;187727
0.572;0.778;-5.208;0.233;0.00638;0.0;0.0563;0.54;168.073;0Oa9mHOnH14GZ4toWwkf4c;225520
0.617;0.779;-5.557;0.0359;0.00587;0.0;0.096;0.584;149.875;3Ux92S4PuTNJekC34gSopu;212488
0.751;0.86;-5.134;0.0925;0.311;4.88e-05;0.0838;0.768;95.997;1WQ7vQzj05YlBPrzrL4lJD;209052
0.579;0.787;-3.309;0.184;0.422;0.0;0.329;0.699;167.961;7MddwdpQ7sh3Pi1xHUSr4K;191611
0.568;0.619;-6.899;0.414;0.138;1.67e-06;0.11;0.293;170.115;4iYRa2btalAzPZoSYfROqF;254200
0.759;0.87;-4.251;0.0311;0.00578;0.0;0.141;0.627;115.028;0Mb8dqzDRJLMZl5Xb0njyg;221217
0.719;0.707;-5.045;0.0443;0.0172;0.0;0.312;0.602;100.019;7ydN6k1pLu6GRJsJpFXnYu;166909
0.653;0.816;-4.353;0.167;0.228;0.0;0.0967;0.816;178.085;6rPO02ozF3bM7NnOV4h6s2;228827
0.618;0.885;-1.943;0.0551;0.0531;0.000417;0.191;0.554;125.984;1m3vmoYlc3tm1cNV0QWzzN;171429
0.965;0.414;-6.408;0.0713;0.189;0.0;0.0767;0.728;121.032;2fZQIJew3nkNe99s2PKzul;214648
0.878;0.778;-6.376;0.0452;0.0732;0.000433;0.0923;0.847;119.005;31LtN0YPyYhZhZ3GZgBami;182606
0.47;0.727;-5.752;0.131;0.159;0.0;0.15;0.63;99.465;1My0Hfu5dTCbYisBk9ZRGr;183467
0.703;0.868;-4.661;0.0291;0.15;0.132;0.104;0.733;121.03;39IsH7B5byx8NRlEKlZVg9;193613
0.873;0.495;-5.446;0.0518;0.199;0.0;0.0805;0.546;106.033;29JrmE89KgRyCxBIzq2Ocw;202062
0.765;0.751;-5.336;0.0286;0.333;0.64;0.08;0.862;105.953;5fnDDcjcXKUvJ6iSnpiU0v;212910
0.751;0.718;-5.289;0.0404;0.000754;3.23e-05;0.155;0.854;121.993;0m6M0TRGs7dOqZAryYcwiH;160826
0.836;0.638;-6.603;0.256;0.298;0.000277;0.0799;0.904;114.893;09KKJ1PjcOL9qdZ3xv3CwW;228942
0.668;0.774;-5.377;0.038;0.383;5.82e-06;0.0863;0.493;123.992;1Sm14ee7LxZN2H9nafPupr;183371
0.696;0.656;-5.543;0.104;0.215;0.0;0.254;0.515;150.939;1fuv5IQZYgYZAe5ob2wswo;217126
0.741;0.559;-7.775;0.03;0.00728;0.000971;0.21;0.466;101.999;542Xd5qDeLBvgXZXhfW7LE;221983
0.686;0.658;-5.235;0.0614;0.277;0.0;0.239;0.53;111.822;2C7Yzl61H8BE3EbK2Qk1sM;209894
0.609;0.668;-4.284;0.0367;0.0552;0.0;0.167;0.811;80.924;3DXncPQOG4VBw3QHh3S817;288600
0.641;0.903;-3.601;0.0897;0.0118;0.0;0.341;0.895;139.979;1QKbpfbXQP1NY4xy6wpxJA;225187
0.508;0.507;-6.955;0.0366;0.146;0.0;0.184;0.447;84.959;6vsB8NUCBMLuuYmsYtZSra;180717
0.633;0.592;-7.245;0.112;0.197;0.0;0.099;0.679;90.066;2Gl0FzuLxflY6nPifJp5Dr;193511
0.493;0.784;-5.064;0.0548;0.0101;0.00215;0.599;0.464;196.072;1G0u9V4wCkgcPe2cZF4MOm;237715
0.669;0.821;-5.929;0.0523;0.0911;0.0;0.138;0.403;102.026;5XXd8LSfEqqhLJBUcX3O5R;214610
0.656;0.762;-5.009;0.0451;0.0972;0.0;0.184;0.609;99.978;1jFYy4KngiDNpG5yw6cOQA;189270
0.688;0.822;-3.304;0.0537;0.0642;0.0;0.241;0.66;91.011;7nKBxz47S9SD79N086fuhn;207680
0.708;0.523;-6.692;0.0364;0.339;0.204;0.339;0.744;90.036;7cG61jhUsyHszhc4FUvU9r;207770
0.822;0.739;-4.103;0.0484;0.0735;0.0;0.313;0.833;125.043;49Eo0N8DP9mt3e6EiaqbxY;214375
0.737;0.743;-6.281;0.0818;0.533;1.1e-06;0.147;0.276;100.038;5DOP9l0x4NvCIsS1tOGrre;198525
0.775;0.613;-4.586;0.0542;0.109;2.33e-05;0.134;0.797;100.066;5cF0dROlMOK5uNZtivgu50;208787
0.665;0.793;-5.585;0.21;0.169;0.0;0.163;0.386;97.902;4qecnRv3ssjtN2HFNhWSco;194006
0.768;0.781;-5.874;0.0455;0.141;0.0;0.122;0.486;111.456;6GZYVZiVritpchaBSFLprd;199628
0.726;0.769;-5.043;0.123;0.0293;0.0101;0.104;0.733;97.985;3B54sVLJ402zGa6Xm4YGNe;233902
0.653;0.81;-6.032;0.0558;0.118;0.0;0.126;0.583;121.951;3bWAqKDWg6u1davspr5IkS;189307
0.386;0.33;-8.849;0.0411;0.279;0.0;0.0929;0.527;198.16;1pUuZi31pjEIayPjqNJXT1;161413
0.717;0.664;-5.767;0.207;0.0553;0.0;0.0759;0.709;82.076;6TBZwrqwOGOOeJwoI9ZBUL;164547
0.62;0.574;-7.788;0.0479;0.569;0.0;0.19;0.357;100.023;5tz69p7tJuGPeMGwNTxYuV;250173
0.778;0.557;-7.33;0.0943;0.0672;0.0;0.0898;0.51;117.03;5ssii6iDDZXsixgD9wgm8n;213333
0.738;0.794;-4.118;0.0416;0.101;0.0;0.0533;0.566;104.014;7jEyX4bqaCSdMN4D4JNnVj;184134
0.677;0.778;-5.19;0.0291;0.265;0.0;0.247;0.343;97.97;6hHZNKWzcZ1wSf0NnagKba;185613
0.652;0.922;-3.267;0.068;0.01;0.0189;0.366;0.695;127.997;1JI77eVbrOtdHOsLK4G1Mq;211867
0.167;0.851;-4.039;0.0421;0.0127;0.0;0.172;0.11;175.426;1OTvWduKQV0MQd2gnGM9He;291360
0.632;0.964;-1.555;0.0819;0.0117;0.0014;0.225;0.402;124.997;5ng9duWuWbHlwviFSh5Vqx;197760
0.716;0.709;-4.828;0.064;0.00574;0.0;0.0979;0.669;128.145;14zWZn0s81X2zhR9tyGiLk;128905
0.794;0.51;-7.314;0.42;0.0505;1.81e-06;0.0562;0.18;167.879;19gEmPjfqSZT0ulDRfjl0m;194561
0.544;0.86;-6.151;0.0489;0.206;0.00108;0.213;0.284;127.129;5fy4vfEtv6lzqLx2Mt7stF;299253
0.47;0.867;-4.555;0.0739;0.0179;0.0;0.122;0.416;154.96;6RqfD0pbD769SEd3NVBZlo;209044
0.773;0.54;-7.123;0.103;0.371;0.0;0.131;0.322;84.115;6tDxrq4FxEL2q15y37tXT9;280000
0.646;0.741;-4.973;0.034;0.0275;0.0;0.312;0.571;123.077;6h5PAsRni4IRlxWr6uDPTP;203000
0.712;0.7;-4.745;0.0534;0.0539;0.0;0.251;0.595;100.964;7CI9dousrqQ0uf4DSbaaEF;192836
0.653;0.81;-6.032;0.0558;0.118;0.0;0.126;0.583;121.951;3bWAqKDWg6u1davspr5IkS;189307
0.562;0.665;-7.288;0.0288;0.0606;0.000263;0.152;0.45;119.982;5t3FUWu8VARkm40aW1GiUp;227373
0.639;0.912;-2.621;0.0615;0.00107;0.0;0.097;0.343;143.448;6nzXkCBOhb2mxctNihOqbb;227520
0.707;0.827;-4.444;0.151;0.115;0.0;0.256;0.606;127.996;5fMQc6FZhqvt0gtR7l7jiy;176790
0.711;0.765;-4.85;0.263;0.297;0.0;0.282;0.47;98.627;1LpjlPR8Gv52B04UQNLZAw;150587
0.718;0.712;-5.242;0.222;0.0225;0.0;0.0442;0.42;97.005;3O9nQmCkiA2VUAqQpkJZhD;187747
0.698;0.96;-3.595;0.142;0.011;1.41e-06;0.435;0.738;147.999;58vnVBWfKWIjSVvKTZJly2;163423
0.775;0.719;-6.212;0.0435;0.132;1.79e-06;0.0662;0.712;117.513;48td6xvpokdYwvbl3JIiXP;246027
0.695;0.775;-5.041;0.0887;0.0117;0.191;0.0702;0.869;180.054;05rJdH2MRLJ3sQoEUO78qs;141317
0.852;0.773;-2.921;0.0776;0.187;3.05e-05;0.159;0.907;102.034;6mICuAdrwEjh6Y6lroV2Kg;195840
0.792;0.73;-5.376;0.0698;0.0623;2.66e-05;0.089;0.616;128.029;0YoUczWJPqphLvxnTXG00N;186507
0.694;0.81;-3.556;0.0661;0.122;0.0;0.141;0.824;137.968;7o1Pm9jpH0wFpN5g793Lnq;206867
0.865;0.69;-7.448;0.0443;0.285;0.0162;0.225;0.867;121.983;4cS2HQ6jK80vqdY9ofpztx;188867
0.794;0.832;-4.862;0.0407;0.237;1.14e-05;0.203;0.871;107.657;2lnzGkdtDj5mtlcOW2yRtG;196160
0.855;0.624;-4.093;0.0488;0.158;0.0;0.0513;0.962;117.959;4c2W3VKsOFoIg2SFaO6DY5;180757
0.879;0.925;-3.726;0.0823;0.0226;0.00145;0.0318;0.936;104.981;1251zJyy2Po9qZB0Hig4q9;190885
0.719;0.798;-4.582;0.0361;0.0162;2.34e-06;0.134;0.591;120.011;0PV0GpUCQQE5Y3DH4tb9Rl;227741
0.652;0.812;-3.797;0.0409;0.00125;3.01e-05;0.667;0.72;126.023;6tVhxgkhyJfB69dY5ZOCKX;230733
0.638;0.832;-5.039;0.049;0.141;0.0;0.113;0.648;124.071;2nWaThHB7qrp5F0REm7iwz;227893
0.788;0.753;-3.71;0.0536;0.0038;0.0;0.18;0.403;125.005;1Q2aClEaUlIuIHFiuBoFCO;234653
0.602;0.863;-5.423;0.0773;0.0178;0.0;0.389;0.732;150.183;5e6kjpnsXH37M8Q3ZucXNW;206373
0.613;0.635;-7.5;0.26;0.394;4.79e-06;0.255;0.711;178.208;5HWP2qgx7NdGw8D6t39iik;229199
0.65;0.736;-5.84;0.229;0.0513;0.0;0.235;0.612;159.174;44ONERBHALxftQNWq6dmyd;226160
0.709;0.949;-4.155;0.0509;0.00296;0.00022;0.26;0.398;128.966;6dshconh2KBbGxVh7GtSTC;209700
0.8;0.692;-5.57;0.0614;0.342;1.92e-06;0.0554;0.917;112.002;42k1KeBehAd83lrGt1okiC;183693
0.466;0.747;-4.838;0.0795;0.417;9.76e-06;0.107;0.43;92.161;1rf3C6fWUJU2puq8Smqph9;203641
0.716;0.83;-4.51;0.0637;0.0439;0.0;0.347;0.707;127.963;150jeu5D3FxAmv3f7tc9h9;200526
0.801;0.984;-4.021;0.0967;0.113;0.432;0.0311;0.345;128.047;4BpMEmysttF6z7BjSCUmU9;211874
0.52;0.835;-7.775;0.0544;0.278;0.863;0.0711;0.373;127.955;0Y2QWrhPh6ATyaWYT0QLIR;203452
0.674;0.694;-7.076;0.109;0.313;7.17e-06;0.0752;0.203;101.993;3tJ4y2Zqx6gM9xOAuFfsSF;199179
0.53;0.512;-7.094;0.133;0.0162;7.04e-05;0.128;0.401;196.121;0XQHz5C8PknyrEhyrKxVKa;165200
0.738;0.814;-4.414;0.0999;0.132;9.64e-06;0.126;0.483;119.041;7LJkGyL4vVrtn1mho7BmtA;225850
0.767;0.862;-3.157;0.0799;0.448;0.0;0.0806;0.767;125.997;4lharVQjYNhByFR8dSHkMA;201240
0.623;0.93;-5.285;0.0324;0.0141;1.64e-06;0.138;0.287;120.119;18lR4BzEs7e3qzc0KVkTpU;205613
0.622;0.708;-5.084;0.0444;0.00961;0.00294;0.311;0.455;100.025;5P16LUPtZ1I5t3EqwELD53;215787
0.592;0.747;-4.439;0.138;0.0176;0.0;0.0752;0.698;83.929;76sWab9iC3vvk21aln8G8t;200133
0.595;0.912;-3.428;0.0884;0.0434;0.0;0.259;0.762;128.024;3rfhI32Il2hVRKDkuGeeen;234453
0.701;0.915;-3.887;0.128;0.171;0.0;0.394;0.698;127.101;0W0FFzJ1lhTxt0JLrsiULh;194453
0.651;0.695;-3.218;0.0487;0.23;0.0;0.144;0.569;123.008;3gCDFNnyBoPP5rkBAn8EAR;205347
0.559;0.722;-4.446;0.0527;0.0221;0.0;0.101;0.383;124.923;2pJdxduxq02TgPL01Ezvmc;198627
0.573;0.581;-3.325;0.0276;0.148;0.0;0.128;0.188;103.82;2FhWY5qi1omQgkjuIlEiiU;221293
0.47;0.925;-2.264;0.0723;0.0149;0.0;0.0193;0.663;170.001;1UZHmIEdcHdmWRstA3GKHj;196240
0.617;0.741;-3.97;0.0311;0.131;0.0;0.0772;0.306;118.984;1D4PL9B8gOg78jiHg3FvBb;236267
0.471;0.3;-10.807;0.028;0.883;1.05e-05;0.0698;0.289;144.319;0z9UVN8VBHJ9HdfYsOuuNf;240067
0.687;0.745;-4.432;0.0379;0.178;1.59e-05;0.111;0.435;129.966;1GEBsLDvJGw7kviySRI6GX;232120
0.617;0.741;-3.97;0.0311;0.131;0.0;0.0772;0.306;118.984;1D4PL9B8gOg78jiHg3FvBb;236267
0.687;0.745;-4.432;0.0379;0.178;1.59e-05;0.111;0.435;129.966;1GEBsLDvJGw7kviySRI6GX;232120
0.453;0.541;-5.445;0.0272;0.0548;8.4e-06;0.106;0.18;133.044;3Gfx0rvzSpxUwpaOwLSnPV;192853
0.76;0.703;-5.412;0.054;0.103;0.0;0.0913;0.57;95.997;1u8c2t2Cy7UBoG4ArRcF5g;231827
0.652;0.802;-6.114;0.181;0.0871;6.45e-06;0.148;0.295;170.157;0TvQLMecTE8utzoNmvXRbK;211933
0.647;0.8;-5.384;0.165;0.0647;0.0;0.334;0.942;160.078;0cqRj7pUJDkTCEsJkx8snD;219200
0.661;0.729;-6.561;0.0376;0.00215;0.0013;0.0477;0.668;103.987;6ce41JVa6KFaryfmC2bu2W;232120
0.602;0.896;-4.267;0.0437;0.0773;8.87e-05;0.0911;0.641;124.978;4yBEU0askBZzE2XEVdEwmx;223093
0.605;0.937;-5.061;0.036;0.00086;8.71e-06;0.127;0.889;128.967;3J7vorAOzonmhR1c5YaxFh;230040
0.599;0.614;-8.811;0.0548;0.0351;0.00017;0.106;0.123;119.831;6EzuVdWmzgOBmqHpzbbzfQ;250507
